time,temperature_2m,apparent_temperature,relative_humidity_2m
2026-02-19 19:00:00,11.7,9.2,69
2026-02-19 20:00:00,10.8,8.1,71
2026-02-19 21:00:00,10.1,7.5,74
2026-02-19 22:00:00,9.3,6.7,77
2026-02-19 23:00:00,8.6,5.9,79
2026-02-20 00:00:00,7.9,5.4,84
2026-02-20 01:00:00,7.6,5.0,88
2026-02-20 02:00:00,7.7,5.1,91
2026-02-20 03:00:00,7.6,5.1,91
2026-02-20 04:00:00,7.2,4.8,92
2026-02-20 05:00:00,7.0,4.5,92
2026-02-20 06:00:00,6.8,4.3,92
2026-02-20 07:00:00,6.6,4.0,92
2026-02-20 08:00:00,7.0,4.5,92
2026-02-20 09:00:00,8.6,6.7,89
2026-02-20 10:00:00,10.8,9.1,80
2026-02-20 11:00:00,12.9,11.3,72
2026-02-20 12:00:00,14.8,13.5,64
2026-02-20 13:00:00,16.4,15.2,59
2026-02-20 14:00:00,16.9,15.5,60
2026-02-20 15:00:00,17.7,16.0,58
2026-02-20 16:00:00,18.0,16.0,56
2026-02-20 17:00:00,17.5,16.2,61
2026-02-20 18:00:00,15.8,14.6,68
2026-02-20 19:00:00,14.6,13.4,71
2026-02-20 20:00:00,14.1,12.7,73
2026-02-20 21:00:00,12.6,11.3,80
2026-02-20 22:00:00,11.2,9.9,84
2026-02-20 23:00:00,10.9,9.4,82
2026-02-21 00:00:00,10.4,8.6,81
2026-02-21 01:00:00,9.6,7.7,82
2026-02-21 02:00:00,9.1,7.2,83
2026-02-21 03:00:00,8.8,6.7,84
2026-02-21 04:00:00,8.4,6.3,84
2026-02-21 05:00:00,8.1,5.8,85
2026-02-21 06:00:00,7.9,5.4,85
2026-02-21 07:00:00,7.9,5.4,84
2026-02-21 08:00:00,8.4,5.9,84
2026-02-21 09:00:00,10.6,8.7,79
2026-02-21 10:00:00,13.3,11.9,73
2026-02-21 11:00:00,16.2,15.3,65
2026-02-21 12:00:00,18.5,18.4,59
2026-02-21 13:00:00,20.3,20.5,54
2026-02-21 14:00:00,21.8,21.5,51
2026-02-21 15:00:00,22.4,21.6,50
2026-02-21 16:00:00,22.5,21.3,48
2026-02-21 17:00:00,21.4,21.2,57
2026-02-21 18:00:00,18.9,19.1,68
2026-02-21 19:00:00,17.4,17.3,71
2026-02-21 20:00:00,16.4,16.2,74
2026-02-21 21:00:00,15.6,15.0,79
2026-02-21 22:00:00,14.5,14.4,84
2026-02-21 23:00:00,13.8,13.6,86
2026-02-22 00:00:00,13.4,13.1,87
2026-02-22 01:00:00,12.8,12.3,89
2026-02-22 02:00:00,12.1,11.6,91
2026-02-22 03:00:00,11.6,11.4,93
2026-02-22 04:00:00,11.5,11.1,93
2026-02-22 05:00:00,10.8,10.3,94
2026-02-22 06:00:00,10.6,9.6,94
2026-02-22 07:00:00,10.5,9.2,93
2026-02-22 08:00:00,11.3,10.2,95
2026-02-22 09:00:00,13.7,13.4,90
2026-02-22 10:00:00,16.5,16.6,82
2026-02-22 11:00:00,19.5,19.3,67
2026-02-22 12:00:00,21.5,19.4,39
2026-02-22 13:00:00,22.1,19.7,33
2026-02-22 14:00:00,22.6,20.0,29
2026-02-22 15:00:00,22.8,19.6,27
2026-02-22 16:00:00,22.2,19.3,32
2026-02-22 17:00:00,20.8,17.9,36
2026-02-22 18:00:00,18.2,15.2,40
2026-02-22 19:00:00,16.3,13.1,43
2026-02-22 20:00:00,15.7,11.8,40
2026-02-22 21:00:00,14.9,11.2,43
2026-02-22 22:00:00,14.3,11.2,52
2026-02-22 23:00:00,13.9,11.5,61
2026-02-23 00:00:00,13.4,11.1,64
2026-02-23 01:00:00,12.9,10.3,63
2026-02-23 02:00:00,13.4,10.5,59
2026-02-23 03:00:00,13.0,10.1,58
2026-02-23 04:00:00,12.8,9.6,57
2026-02-23 05:00:00,12.9,9.6,55
2026-02-23 06:00:00,13.1,9.7,57
2026-02-23 07:00:00,13.3,10.2,60
2026-02-23 08:00:00,12.9,10.1,64
2026-02-23 09:00:00,13.8,12.0,68
2026-02-23 10:00:00,13.7,11.7,74
2026-02-23 11:00:00,12.5,10.8,86
2026-02-23 12:00:00,12.5,10.9,87
2026-02-23 13:00:00,13.6,12.9,87
2026-02-23 14:00:00,13.2,12.4,86
2026-02-23 15:00:00,13.3,12.7,89
2026-02-23 16:00:00,13.8,13.2,91
2026-02-23 17:00:00,13.2,12.4,94
2026-02-23 18:00:00,12.2,10.8,94
2026-02-23 19:00:00,11.5,9.5,95
2026-02-23 20:00:00,8.9,5.9,92
2026-02-23 21:00:00,8.3,5.0,93
2026-02-23 22:00:00,8.1,5.3,93
2026-02-23 23:00:00,7.9,4.7,93
2026-02-24 00:00:00,7.9,4.7,91
2026-02-24 01:00:00,7.8,4.3,91
2026-02-24 02:00:00,7.8,4.5,88
2026-02-24 03:00:00,7.6,4.3,86
2026-02-24 04:00:00,7.6,4.3,85
2026-02-24 05:00:00,7.6,4.1,86
2026-02-24 06:00:00,7.5,4.2,86
2026-02-24 07:00:00,7.2,4.2,85
2026-02-24 08:00:00,7.3,3.9,82
2026-02-24 09:00:00,7.9,4.2,79
2026-02-24 10:00:00,8.9,5.3,75
2026-02-24 11:00:00,10.1,6.9,70
2026-02-24 12:00:00,11.0,8.0,67
2026-02-24 13:00:00,11.9,9.0,64
2026-02-24 14:00:00,11.1,8.4,66
2026-02-24 15:00:00,11.1,8.4,66
2026-02-24 16:00:00,11.6,9.1,64
2026-02-24 17:00:00,11.5,9.1,63
2026-02-24 18:00:00,11.1,9.4,69
2026-02-24 19:00:00,10.6,8.8,73
2026-02-24 20:00:00,9.6,7.3,77
2026-02-24 21:00:00,9.1,7.2,79
2026-02-24 22:00:00,8.9,6.9,80
2026-02-24 23:00:00,8.8,6.9,80
2026-02-25 00:00:00,8.6,6.7,81
2026-02-25 01:00:00,8.4,6.8,83
2026-02-25 02:00:00,8.6,7.5,87
2026-02-25 03:00:00,8.6,7.2,85
2026-02-25 04:00:00,8.5,7.4,86
2026-02-25 05:00:00,8.4,7.2,87
2026-02-25 06:00:00,8.3,7.0,88
2026-02-25 07:00:00,8.5,7.1,89
2026-02-25 08:00:00,9.1,7.5,88
2026-02-25 09:00:00,9.6,7.9,84
2026-02-25 10:00:00,10.2,8.7,80
2026-02-25 11:00:00,11.1,9.5,76
2026-02-25 12:00:00,12.2,10.7,72
2026-02-25 13:00:00,13.2,11.6,70
2026-02-25 14:00:00,13.4,11.5,69
2026-02-25 15:00:00,13.6,12.1,69
2026-02-25 16:00:00,13.9,12.2,68
2026-02-25 17:00:00,13.9,12.8,71
2026-02-25 18:00:00,13.6,13.1,77
2026-02-25 19:00:00,12.6,11.3,81
2026-02-25 20:00:00,11.7,10.4,86
2026-02-25 21:00:00,11.2,9.6,90
2026-02-25 22:00:00,11.1,10.1,92
2026-02-25 23:00:00,11.1,10.1,93
2026-02-26 00:00:00,11.1,10.1,94
2026-02-26 01:00:00,10.9,10.1,95
2026-02-26 02:00:00,10.9,10.0,97
2026-02-26 03:00:00,10.8,9.7,96
2026-02-26 04:00:00,10.8,9.5,97
2026-02-26 05:00:00,10.6,9.6,97
2026-02-26 06:00:00,10.2,8.7,97
2026-02-26 07:00:00,9.9,8.4,97
2026-02-26 08:00:00,9.6,8.4,96
2026-02-26 09:00:00,9.7,8.5,96
2026-02-26 10:00:00,10.4,8.4,90
2026-02-26 11:00:00,11.6,9.4,85
2026-02-26 12:00:00,11.9,9.8,81
2026-02-26 13:00:00,12.9,10.6,75
2026-02-26 14:00:00,12.3,10.0,75
2026-02-26 15:00:00,12.1,9.5,74
2026-02-26 16:00:00,11.6,9.1,75
2026-02-26 17:00:00,11.1,9.0,80
2026-02-26 18:00:00,10.3,8.1,85
2026-02-26 19:00:00,10.1,7.5,84
2026-02-26 20:00:00,10.1,7.4,82
2026-02-26 21:00:00,9.4,7.3,85
2026-02-26 22:00:00,9.1,6.8,86
2026-02-26 23:00:00,8.9,6.5,87
2026-02-27 00:00:00,8.5,5.8,88
2026-02-27 01:00:00,8.1,5.5,88
2026-02-27 02:00:00,8.4,5.9,87
2026-02-27 03:00:00,8.1,5.9,88
2026-02-27 04:00:00,7.8,5.3,88
2026-02-27 05:00:00,7.9,5.4,87
2026-02-27 06:00:00,7.8,5.2,86
2026-02-27 07:00:00,7.8,5.0,85
2026-02-27 08:00:00,8.1,5.4,83
2026-02-27 09:00:00,8.9,6.3,78
2026-02-27 10:00:00,9.9,6.7,71
2026-02-27 11:00:00,10.8,7.6,68
2026-02-27 12:00:00,12.2,9.5,65
2026-02-27 13:00:00,12.8,10.5,64
2026-02-27 14:00:00,12.0,9.8,66
2026-02-27 15:00:00,12.2,10.2,66
2026-02-27 16:00:00,12.4,10.4,66
2026-02-27 17:00:00,12.2,10.5,68
2026-02-27 18:00:00,11.6,10.4,75
2026-02-27 19:00:00,11.0,9.7,79
2026-02-27 20:00:00,10.9,10.1,84
2026-02-27 21:00:00,10.9,9.9,83
2026-02-27 22:00:00,10.6,9.7,87
2026-02-27 23:00:00,10.5,9.6,87
2026-02-28 00:00:00,10.2,9.4,88
2026-02-28 01:00:00,10.1,9.1,90
2026-02-28 02:00:00,10.1,9.1,90
2026-02-28 03:00:00,9.8,8.6,92
2026-02-28 04:00:00,9.2,8.0,93
2026-02-28 05:00:00,8.5,7.4,94
2026-02-28 06:00:00,8.9,7.9,94
2026-02-28 07:00:00,9.1,7.9,94
2026-02-28 08:00:00,9.3,7.8,94
2026-02-28 09:00:00,9.9,8.4,92
2026-02-28 10:00:00,11.1,10.0,87
2026-02-28 11:00:00,12.1,11.3,81
2026-02-28 12:00:00,12.9,11.8,77
2026-02-28 13:00:00,14.2,13.1,73
2026-02-28 14:00:00,12.9,12.0,81
2026-02-28 15:00:00,13.3,12.5,81
2026-02-28 16:00:00,13.6,12.8,80
2026-02-28 17:00:00,13.2,12.6,85
2026-02-28 18:00:00,12.6,11.8,91
2026-02-28 19:00:00,12.1,11.4,95
2026-02-28 20:00:00,12.2,11.6,95
2026-02-28 21:00:00,12.0,11.5,96
2026-02-28 22:00:00,11.9,11.1,97
2026-02-28 23:00:00,11.8,11.2,96
2026-03-01 00:00:00,11.9,10.8,95
2026-03-01 01:00:00,11.7,10.5,95
2026-03-01 02:00:00,11.4,9.9,96
2026-03-01 03:00:00,11.0,9.4,96
2026-03-01 04:00:00,10.5,8.4,97
2026-03-01 05:00:00,10.1,8.0,96
2026-03-01 06:00:00,9.7,7.2,96
2026-03-01 07:00:00,9.6,7.2,95
2026-03-01 08:00:00,9.1,6.7,94
2026-03-01 09:00:00,9.2,6.6,95
2026-03-01 10:00:00,9.4,6.9,95
2026-03-01 11:00:00,9.6,6.8,95
2026-03-01 12:00:00,9.8,7.1,92
2026-03-01 13:00:00,9.6,7.5,96
2026-03-01 14:00:00,9.3,6.6,95
2026-03-01 15:00:00,9.2,6.6,95
2026-03-01 16:00:00,9.1,6.7,93
2026-03-01 17:00:00,9.1,6.6,92
2026-03-01 18:00:00,8.9,6.1,90
2026-03-01 19:00:00,8.6,5.6,90
2026-03-01 20:00:00,7.8,4.5,88
2026-03-01 21:00:00,7.3,3.9,88
2026-03-01 22:00:00,6.9,3.6,86
2026-03-01 23:00:00,6.6,3.3,86
2026-03-02 00:00:00,6.3,2.9,84
2026-03-02 01:00:00,5.9,2.5,85
2026-03-02 02:00:00,5.8,2.2,84
2026-03-02 03:00:00,5.2,1.5,85
2026-03-02 04:00:00,5.2,1.4,84
2026-03-02 05:00:00,5.2,1.6,83
2026-03-02 06:00:00,5.1,1.7,82
2026-03-02 07:00:00,4.9,1.6,82
2026-03-02 08:00:00,5.3,2.1,82
2026-03-02 09:00:00,5.7,1.9,80
2026-03-02 10:00:00,6.3,2.2,77
2026-03-02 11:00:00,6.9,2.7,75
2026-03-02 12:00:00,7.7,3.9,73
2026-03-02 13:00:00,7.9,3.9,72
2026-03-02 14:00:00,8.8,4.9,69
2026-03-02 15:00:00,8.9,5.2,69
2026-03-02 16:00:00,9.4,5.4,68
2026-03-02 17:00:00,8.6,4.7,70
2026-03-02 18:00:00,7.7,3.9,74
2026-03-02 19:00:00,7.1,3.7,78
2026-03-02 20:00:00,6.8,3.4,81
2026-03-02 21:00:00,6.5,3.3,82
2026-03-02 22:00:00,6.4,3.4,83
2026-03-02 23:00:00,6.3,3.3,84
2026-03-03 00:00:00,6.4,3.3,85
2026-03-03 01:00:00,6.4,3.5,85
2026-03-03 02:00:00,6.8,4.2,86
2026-03-03 03:00:00,6.8,4.4,87
2026-03-03 04:00:00,6.8,4.4,87
2026-03-03 05:00:00,6.8,4.3,87
2026-03-03 06:00:00,6.7,4.2,88
2026-03-03 07:00:00,6.8,4.2,87
2026-03-03 08:00:00,6.8,4.2,85
2026-03-03 09:00:00,7.3,4.7,83
2026-03-03 10:00:00,8.4,5.8,78
2026-03-03 11:00:00,9.7,7.3,73
2026-03-03 12:00:00,10.4,7.6,70
2026-03-03 13:00:00,11.2,8.3,66
2026-03-03 14:00:00,11.7,9.0,63
2026-03-03 15:00:00,12.1,9.6,62
2026-03-03 16:00:00,12.1,9.8,61
2026-03-03 17:00:00,12.1,9.8,60
2026-03-03 18:00:00,11.4,10.0,71
2026-03-03 19:00:00,10.1,8.5,78
2026-03-03 20:00:00,10.4,9.2,80
2026-03-03 21:00:00,10.0,8.7,83
2026-03-03 22:00:00,9.6,8.2,83
2026-03-03 23:00:00,8.9,7.2,81
2026-03-04 00:00:00,8.4,7.0,81
2026-03-04 01:00:00,8.0,6.5,83
2026-03-04 02:00:00,8.5,7.2,85
2026-03-04 03:00:00,8.6,7.0,83
2026-03-04 04:00:00,8.3,6.7,85
2026-03-04 05:00:00,8.1,6.5,88
2026-03-04 06:00:00,7.5,6.3,91
2026-03-04 07:00:00,7.1,6.0,93
2026-03-04 08:00:00,8.1,6.6,92
2026-03-04 09:00:00,9.5,8.1,83
2026-03-04 10:00:00,10.9,9.5,75
2026-03-04 11:00:00,12.0,10.6,70
2026-03-04 12:00:00,12.6,11.0,67
2026-03-04 13:00:00,13.3,11.7,64
2026-03-04 14:00:00,12.9,11.1,63
2026-03-04 15:00:00,13.2,11.5,61
2026-03-04 16:00:00,13.4,11.9,59
2026-03-04 17:00:00,13.2,11.8,59
2026-03-04 18:00:00,12.6,11.5,70
2026-03-04 19:00:00,11.8,10.3,72
2026-03-04 20:00:00,11.2,9.5,76
2026-03-04 21:00:00,10.6,8.8,79
2026-03-04 22:00:00,10.0,8.4,82
2026-03-04 23:00:00,9.4,7.8,84
2026-03-05 00:00:00,8.6,7.1,86
2026-03-05 01:00:00,8.1,6.5,88
2026-03-05 02:00:00,8.6,7.6,88
2026-03-05 03:00:00,8.9,7.3,89
2026-03-05 04:00:00,8.8,7.4,90
2026-03-05 05:00:00,7.8,6.4,92
2026-03-05 06:00:00,7.5,5.8,92
2026-03-05 07:00:00,6.9,4.9,92
2026-03-05 08:00:00,7.7,5.9,92
2026-03-05 09:00:00,8.9,7.4,88
2026-03-05 10:00:00,9.8,8.2,84
2026-03-05 11:00:00,11.4,10.0,77
2026-03-05 12:00:00,13.4,11.6,65
2026-03-05 13:00:00,14.6,12.9,59
2026-03-05 14:00:00,13.9,11.4,60
2026-03-05 15:00:00,14.3,11.9,57
2026-03-05 16:00:00,14.8,12.2,53
2026-03-05 17:00:00,14.6,12.6,55
2026-03-05 18:00:00,13.1,11.5,64
2026-03-05 19:00:00,11.6,9.2,68
2026-03-05 20:00:00,11.1,8.6,71
2026-03-05 21:00:00,10.6,8.6,73
2026-03-05 22:00:00,9.9,8.1,77
2026-03-05 23:00:00,9.1,7.5,81
2026-03-06 00:00:00,8.7,6.9,82
2026-03-06 01:00:00,8.3,6.3,83
2026-03-06 02:00:00,7.8,6.0,87
2026-03-06 03:00:00,7.6,5.7,87
2026-03-06 04:00:00,7.3,5.1,88
2026-03-06 05:00:00,6.9,4.6,89
2026-03-06 06:00:00,6.6,4.2,90
2026-03-06 07:00:00,6.3,3.8,91
2026-03-06 08:00:00,7.2,4.8,90
2026-03-06 09:00:00,8.5,6.4,86
2026-03-06 10:00:00,10.1,8.4,80
2026-03-06 11:00:00,11.4,9.8,76
2026-03-06 12:00:00,12.1,10.7,74
2026-03-06 13:00:00,13.1,11.4,69
2026-03-06 14:00:00,12.6,10.6,69
2026-03-06 15:00:00,13.1,11.0,66
2026-03-06 16:00:00,13.4,11.3,64
2026-03-06 17:00:00,13.2,11.6,65
2026-03-06 18:00:00,12.2,11.5,78
2026-03-06 19:00:00,11.5,10.7,77
2026-03-06 20:00:00,10.5,9.3,83
2026-03-06 21:00:00,10.4,8.9,84
2026-03-06 22:00:00,9.7,8.2,85
2026-03-06 23:00:00,8.6,7.4,87
2026-03-07 00:00:00,8.6,7.0,90
2026-03-07 01:00:00,8.6,6.8,88
2026-03-07 02:00:00,8.6,6.4,86
2026-03-07 03:00:00,7.9,5.5,86
2026-03-07 04:00:00,7.1,4.5,88
2026-03-07 05:00:00,6.8,4.2,90
2026-03-07 06:00:00,6.6,4.1,91
2026-03-07 07:00:00,6.4,4.0,91
2026-03-07 08:00:00,6.9,4.7,91
2026-03-07 09:00:00,8.6,6.7,86
2026-03-07 10:00:00,10.4,8.3,75
2026-03-07 11:00:00,11.9,10.3,69
2026-03-07 12:00:00,13.4,12.5,64
2026-03-07 13:00:00,14.4,13.3,59
2026-03-07 14:00:00,14.7,12.1,56
2026-03-07 15:00:00,15.2,12.8,55
2026-03-07 16:00:00,15.4,13.4,55
2026-03-07 17:00:00,14.3,12.3,62
2026-03-07 18:00:00,13.6,11.6,63
2026-03-07 19:00:00,12.8,10.9,67
2026-03-07 20:00:00,10.8,8.0,72
2026-03-07 21:00:00,9.2,6.4,80
2026-03-07 22:00:00,8.7,6.3,85
2026-03-07 23:00:00,8.4,6.2,88
2026-03-08 00:00:00,8.0,5.6,90
2026-03-08 01:00:00,7.6,4.7,88
2026-03-08 02:00:00,7.5,5.1,89
2026-03-08 03:00:00,7.4,5.3,88
2026-03-08 04:00:00,7.4,5.4,88
2026-03-08 05:00:00,7.2,5.4,88
2026-03-08 06:00:00,6.6,4.9,90
2026-03-08 07:00:00,6.6,5.0,91
2026-03-08 08:00:00,7.5,5.6,84
2026-03-08 09:00:00,8.4,6.5,78
2026-03-08 10:00:00,9.9,8.2,74
2026-03-08 11:00:00,11.2,9.4,70
2026-03-08 12:00:00,12.1,10.4,67
2026-03-08 13:00:00,12.4,10.7,65
2026-03-08 14:00:00,12.4,10.9,67
2026-03-08 15:00:00,13.6,12.3,64
2026-03-08 16:00:00,13.8,12.3,63
2026-03-08 17:00:00,13.4,12.1,65
2026-03-08 18:00:00,12.6,11.6,76
2026-03-08 19:00:00,11.5,10.5,80
2026-03-08 20:00:00,10.9,9.6,81
2026-03-08 21:00:00,10.2,8.6,83
2026-03-08 22:00:00,9.6,7.4,82
2026-03-08 23:00:00,9.4,6.7,80
2026-03-09 00:00:00,9.1,6.4,80
2026-03-09 01:00:00,9.2,6.7,80
2026-03-09 02:00:00,9.4,7.0,81
2026-03-09 03:00:00,9.6,7.1,81
2026-03-09 04:00:00,9.7,7.0,80
2026-03-09 05:00:00,9.7,6.8,79
2026-03-09 06:00:00,9.6,6.7,79
2026-03-09 07:00:00,9.6,6.4,78
2026-03-09 08:00:00,9.6,6.7,77
2026-03-09 09:00:00,10.7,7.8,73
2026-03-09 10:00:00,11.9,8.7,66
2026-03-09 11:00:00,13.5,10.3,59
2026-03-09 12:00:00,14.7,12.3,55
2026-03-09 13:00:00,15.2,12.5,52
2026-03-09 14:00:00,15.7,12.8,49
2026-03-09 15:00:00,15.6,13.0,50
2026-03-09 16:00:00,15.6,13.3,49
2026-03-09 17:00:00,15.6,13.8,53
2026-03-09 18:00:00,14.2,13.3,67
2026-03-09 19:00:00,12.9,11.1,64
2026-03-09 20:00:00,11.9,8.9,64
2026-03-09 21:00:00,11.1,8.3,66
2026-03-09 22:00:00,10.4,7.7,68
2026-03-09 23:00:00,9.6,7.3,72
2026-03-10 00:00:00,8.4,6.5,78
2026-03-10 01:00:00,7.9,6.2,79
2026-03-10 02:00:00,8.4,7.1,79
2026-03-10 03:00:00,8.2,6.6,81
2026-03-10 04:00:00,7.9,6.1,84
2026-03-10 05:00:00,8.6,6.7,86
2026-03-10 06:00:00,8.7,6.4,84
2026-03-10 07:00:00,8.6,5.9,75
2026-03-10 08:00:00,9.3,6.6,74
2026-03-10 09:00:00,10.8,8.5,71
2026-03-10 10:00:00,12.6,10.2,64
2026-03-10 11:00:00,14.1,12.3,56
2026-03-10 12:00:00,15.4,14.0,47
2026-03-10 13:00:00,16.4,15.2,45
2026-03-10 14:00:00,17.0,15.4,45
2026-03-10 15:00:00,17.1,15.2,47
2026-03-10 16:00:00,17.2,15.1,51
2026-03-10 17:00:00,16.8,15.0,55
2026-03-10 18:00:00,15.2,14.0,65
2026-03-10 19:00:00,13.9,12.4,70
2026-03-10 20:00:00,13.4,12.0,72
2026-03-10 21:00:00,13.0,11.5,74
2026-03-10 22:00:00,12.2,10.8,76
2026-03-10 23:00:00,11.4,10.2,80
2026-03-11 00:00:00,11.2,9.9,80
2026-03-11 01:00:00,10.9,9.5,82
2026-03-11 02:00:00,11.4,9.7,80
2026-03-11 03:00:00,11.1,9.2,81
2026-03-11 04:00:00,10.6,8.8,83
2026-03-11 05:00:00,10.2,8.7,84
2026-03-11 06:00:00,10.1,8.4,84
2026-03-11 07:00:00,10.0,8.2,84
2026-03-11 08:00:00,10.8,9.2,85
2026-03-11 09:00:00,12.6,11.7,80
2026-03-11 10:00:00,14.5,13.4,72
2026-03-11 11:00:00,16.2,16.1,66
2026-03-11 12:00:00,17.6,18.1,61
2026-03-11 13:00:00,18.7,19.6,57
2026-03-11 14:00:00,19.0,19.9,55
2026-03-11 15:00:00,19.7,20.3,55
2026-03-11 16:00:00,19.8,19.5,55
2026-03-11 17:00:00,19.9,19.5,55
2026-03-11 18:00:00,18.0,18.1,69
2026-03-11 19:00:00,16.0,15.7,75
2026-03-11 20:00:00,15.4,14.1,76
2026-03-11 21:00:00,15.4,13.1,69
2026-03-11 22:00:00,14.5,12.2,72
2026-03-11 23:00:00,13.6,11.8,76
2026-03-12 00:00:00,12.8,11.0,80
2026-03-12 01:00:00,12.2,10.4,83
2026-03-12 02:00:00,12.0,10.3,85
2026-03-12 03:00:00,11.6,10.0,87
2026-03-12 04:00:00,11.1,9.6,87
2026-03-12 05:00:00,10.8,9.1,87
2026-03-12 06:00:00,10.4,8.6,87
2026-03-12 07:00:00,10.1,8.2,87
2026-03-12 08:00:00,11.1,9.5,86
2026-03-12 09:00:00,12.7,11.4,81
2026-03-12 10:00:00,14.6,13.7,74
2026-03-12 11:00:00,16.2,15.7,66
2026-03-12 12:00:00,17.5,17.8,60
2026-03-12 13:00:00,18.5,18.8,53
2026-03-12 14:00:00,19.4,18.4,42
2026-03-12 15:00:00,19.5,17.4,38
2026-03-12 16:00:00,19.5,16.8,37
2026-03-12 17:00:00,19.0,16.8,41
2026-03-12 18:00:00,17.0,14.6,48
2026-03-12 19:00:00,15.4,13.1,51
2026-03-12 20:00:00,14.7,12.5,57
2026-03-12 21:00:00,13.6,11.3,59
2026-03-12 22:00:00,12.8,10.8,66
2026-03-12 23:00:00,12.8,10.1,64
2026-03-13 00:00:00,12.1,9.4,65
2026-03-13 01:00:00,11.6,8.7,63
2026-03-13 02:00:00,11.6,9.1,65
2026-03-13 03:00:00,11.2,8.8,67
2026-03-13 04:00:00,10.8,8.3,68
2026-03-13 05:00:00,10.4,7.6,68
2026-03-13 06:00:00,10.1,7.4,68
2026-03-13 07:00:00,9.9,7.1,69
2026-03-13 08:00:00,10.9,7.9,67
2026-03-13 09:00:00,12.2,9.5,64
2026-03-13 10:00:00,13.8,10.8,59
2026-03-13 11:00:00,15.6,13.2,51
2026-03-13 12:00:00,16.9,15.2,46
2026-03-13 13:00:00,17.8,16.5,44
2026-03-13 14:00:00,18.6,17.3,42
2026-03-13 15:00:00,18.9,17.0,42
2026-03-13 16:00:00,18.8,16.4,43
2026-03-13 17:00:00,18.0,16.0,48
2026-03-13 18:00:00,16.3,14.4,57
2026-03-13 19:00:00,14.9,12.5,60
2026-03-13 20:00:00,14.4,11.7,57
2026-03-13 21:00:00,13.9,11.1,58
2026-03-13 22:00:00,13.3,10.4,59
2026-03-13 23:00:00,12.9,9.8,58
2026-03-14 00:00:00,12.2,9.4,61
2026-03-14 01:00:00,11.8,9.3,65
2026-03-14 02:00:00,11.6,9.2,66
2026-03-14 03:00:00,11.4,8.9,69
2026-03-14 04:00:00,11.0,8.5,71
2026-03-14 05:00:00,10.6,8.2,73
2026-03-14 06:00:00,10.2,7.9,75
2026-03-14 07:00:00,10.0,7.7,76
2026-03-14 08:00:00,11.2,8.9,71
2026-03-14 09:00:00,12.9,11.1,68
2026-03-14 10:00:00,15.0,13.5,62
2026-03-14 11:00:00,17.2,16.6,57
2026-03-14 12:00:00,19.1,19.4,52
2026-03-14 13:00:00,20.5,21.0,46
2026-03-14 14:00:00,21.3,21.2,42
2026-03-14 15:00:00,21.9,20.9,39
2026-03-14 16:00:00,21.5,19.5,38
2026-03-14 17:00:00,20.0,18.6,47
2026-03-14 18:00:00,19.2,17.8,52
2026-03-14 19:00:00,17.3,13.8,54
2026-03-14 20:00:00,15.6,12.1,59
2026-03-14 21:00:00,14.8,11.4,59
2026-03-14 22:00:00,14.3,10.8,60
2026-03-14 23:00:00,13.5,9.5,59
2026-03-15 00:00:00,12.6,8.5,63
2026-03-15 01:00:00,11.7,7.7,68
2026-03-15 02:00:00,10.9,7.1,75
2026-03-15 03:00:00,10.7,7.2,80
2026-03-15 04:00:00,10.4,7.2,84
2026-03-15 05:00:00,10.1,7.0,87
2026-03-15 06:00:00,9.8,6.6,87
2026-03-15 07:00:00,9.6,6.4,87
2026-03-15 08:00:00,9.4,6.4,89
2026-03-15 09:00:00,9.5,6.2,89
2026-03-15 10:00:00,9.7,6.3,87
2026-03-15 11:00:00,10.4,7.1,83
2026-03-15 12:00:00,10.6,7.6,84
2026-03-15 13:00:00,10.2,7.8,87
2026-03-15 14:00:00,9.9,7.4,86
2026-03-15 15:00:00,9.8,7.3,88
2026-03-15 16:00:00,9.8,7.4,87
2026-03-15 17:00:00,9.6,7.4,91
2026-03-15 18:00:00,9.3,7.1,94
2026-03-15 19:00:00,9.1,6.7,95
2026-03-15 20:00:00,8.9,6.5,93
2026-03-15 21:00:00,8.8,6.3,92
2026-03-15 22:00:00,8.6,6.3,94
2026-03-15 23:00:00,8.4,6.4,94
2026-03-16 00:00:00,8.4,6.3,95
2026-03-16 01:00:00,8.4,6.3,95
2026-03-16 02:00:00,8.6,6.8,95
2026-03-16 03:00:00,8.6,6.7,94
2026-03-16 04:00:00,8.6,7.0,96
2026-03-16 05:00:00,8.5,6.8,95
2026-03-16 06:00:00,8.5,6.8,95
2026-03-16 07:00:00,8.6,7.0,96
2026-03-16 08:00:00,8.6,6.7,96
2026-03-16 09:00:00,9.1,7.1,92
2026-03-16 10:00:00,9.6,8.0,89
2026-03-16 11:00:00,9.9,8.6,89
2026-03-16 12:00:00,9.8,8.7,95
2026-03-16 13:00:00,9.9,8.7,94
2026-03-16 14:00:00,9.9,8.7,91
2026-03-16 15:00:00,10.1,8.9,93
2026-03-16 16:00:00,10.6,9.6,89
2026-03-16 17:00:00,10.4,9.5,93
2026-03-16 18:00:00,10.1,9.5,95
2026-03-16 19:00:00,9.9,9.5,96
2026-03-16 20:00:00,9.9,9.2,96
2026-03-16 21:00:00,9.9,9.6,94
2026-03-16 22:00:00,9.8,9.3,96
2026-03-16 23:00:00,9.5,8.8,97
2026-03-17 00:00:00,9.3,8.6,96
2026-03-17 01:00:00,9.3,8.8,96
